Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
040,17,000,00000,00000,00000,Illinois
050,17,001,00000,00000,00000,Adams County
050,17,003,00000,00000,00000,Alexander County
050,17,005,00000,00000,00000,Bond County
050,17,007,00000,00000,00000,Boone County
050,17,009,00000,00000,00000,Brown County
050,17,011,00000,00000,00000,Bureau County
050,17,013,00000,00000,00000,Calhoun County
050,17,015,00000,00000,00000,Carroll County
050,17,017,00000,00000,00000,Cass County
050,17,019,00000,00000,00000,Champaign County
050,17,021,00000,00000,00000,Christian County
050,17,023,00000,00000,00000,Clark County
050,17,025,00000,00000,00000,Clay County
050,17,027,00000,00000,00000,Clinton County
050,17,029,00000,00000,00000,Coles County
050,17,031,00000,00000,00000,Cook County
050,17,033,00000,00000,00000,Crawford County
050,17,035,00000,00000,00000,Cumberland County
050,17,037,00000,00000,00000,DeKalb County
050,17,039,00000,00000,00000,De Witt County
050,17,041,00000,00000,00000,Douglas County
050,17,043,00000,00000,00000,DuPage County
050,17,045,00000,00000,00000,Edgar County
050,17,047,00000,00000,00000,Edwards County
050,17,049,00000,00000,00000,Effingham County
050,17,051,00000,00000,00000,Fayette County
050,17,053,00000,00000,00000,Ford County
050,17,055,00000,00000,00000,Franklin County
050,17,057,00000,00000,00000,Fulton County
050,17,059,00000,00000,00000,Gallatin County
050,17,061,00000,00000,00000,Greene County
050,17,063,00000,00000,00000,Grundy County
050,17,065,00000,00000,00000,Hamilton County
050,17,067,00000,00000,00000,Hancock County
050,17,069,00000,00000,00000,Hardin County
050,17,071,00000,00000,00000,Henderson County
050,17,073,00000,00000,00000,Henry County
050,17,075,00000,00000,00000,Iroquois County
050,17,077,00000,00000,00000,Jackson County
050,17,079,00000,00000,00000,Jasper County
050,17,081,00000,00000,00000,Jefferson County
050,17,083,00000,00000,00000,Jersey County
050,17,085,00000,00000,00000,Jo Daviess County
050,17,087,00000,00000,00000,Johnson County
050,17,089,00000,00000,00000,Kane County
050,17,091,00000,00000,00000,Kankakee County
050,17,093,00000,00000,00000,Kendall County
050,17,095,00000,00000,00000,Knox County
050,17,097,00000,00000,00000,Lake County
050,17,099,00000,00000,00000,LaSalle County
050,17,101,00000,00000,00000,Lawrence County
050,17,103,00000,00000,00000,Lee County
050,17,105,00000,00000,00000,Livingston County
050,17,107,00000,00000,00000,Logan County
050,17,109,00000,00000,00000,McDonough County
050,17,111,00000,00000,00000,McHenry County
050,17,113,00000,00000,00000,McLean County
050,17,115,00000,00000,00000,Macon County
050,17,117,00000,00000,00000,Macoupin County
050,17,119,00000,00000,00000,Madison County
050,17,121,00000,00000,00000,Marion County
050,17,123,00000,00000,00000,Marshall County
050,17,125,00000,00000,00000,Mason County
050,17,127,00000,00000,00000,Massac County
050,17,129,00000,00000,00000,Menard County
050,17,131,00000,00000,00000,Mercer County
050,17,133,00000,00000,00000,Monroe County
050,17,135,00000,00000,00000,Montgomery County
050,17,137,00000,00000,00000,Morgan County
050,17,139,00000,00000,00000,Moultrie County
050,17,141,00000,00000,00000,Ogle County
050,17,143,00000,00000,00000,Peoria County
050,17,145,00000,00000,00000,Perry County
050,17,147,00000,00000,00000,Piatt County
050,17,149,00000,00000,00000,Pike County
050,17,151,00000,00000,00000,Pope County
050,17,153,00000,00000,00000,Pulaski County
050,17,155,00000,00000,00000,Putnam County
050,17,157,00000,00000,00000,Randolph County
050,17,159,00000,00000,00000,Richland County
050,17,161,00000,00000,00000,Rock Island County
050,17,163,00000,00000,00000,St. Clair County
050,17,165,00000,00000,00000,Saline County
050,17,167,00000,00000,00000,Sangamon County
050,17,169,00000,00000,00000,Schuyler County
050,17,171,00000,00000,00000,Scott County
050,17,173,00000,00000,00000,Shelby County
050,17,175,00000,00000,00000,Stark County
050,17,177,00000,00000,00000,Stephenson County
050,17,179,00000,00000,00000,Tazewell County
050,17,181,00000,00000,00000,Union County
050,17,183,00000,00000,00000,Vermilion County
050,17,185,00000,00000,00000,Wabash County
050,17,187,00000,00000,00000,Warren County
050,17,189,00000,00000,00000,Washington County
050,17,191,00000,00000,00000,Wayne County
050,17,193,00000,00000,00000,White County
050,17,195,00000,00000,00000,Whiteside County
050,17,197,00000,00000,00000,Will County
050,17,199,00000,00000,00000,Williamson County
050,17,201,00000,00000,00000,Winnebago County
050,17,203,00000,00000,00000,Woodford County
061,17,001,05742,00000,00000,Beverly township
061,17,001,10019,00000,00000,Burton township
061,17,001,10890,00000,00000,Camp Point township
061,17,001,14780,00000,00000,Clayton township
061,17,001,15859,00000,00000,Columbus township
061,17,001,16015,00000,00000,Concord township
061,17,001,23412,00000,00000,Ellington township
061,17,001,25258,00000,00000,Fall Creek township
061,17,001,29288,00000,00000,Gilmer township
061,17,001,35957,00000,00000,Honey Creek township
061,17,001,36295,00000,00000,Houston township
061,17,001,39220,00000,00000,Keene township
061,17,001,43146,00000,00000,Liberty township
061,17,001,43458,00000,00000,Lima township
061,17,001,45746,00000,00000,McKee township
061,17,001,48203,00000,00000,Melrose township
061,17,001,48320,00000,00000,Mendon township
061,17,001,53624,00000,00000,Northeast township
061,17,001,58278,00000,00000,Payson township
061,17,001,62380,00000,00000,Quincy township
061,17,001,63550,00000,00000,Richfield township
061,17,001,64408,00000,00000,Riverside township
061,17,001,77057,00000,00000,Ursa township
061,17,005,09694,00000,00000,Burgess township
061,17,005,12112,00000,00000,Central township
061,17,005,40741,00000,00000,Lagrange township
061,17,005,49321,00000,00000,Mills township
061,17,005,51297,00000,00000,Mulberry Grove township
061,17,005,55730,00000,00000,Old Ripley township
061,17,005,60586,00000,00000,Pleasant Mound township
061,17,005,69641,00000,00000,Shoal Creek township
061,17,005,74418,00000,00000,Tamalco township
061,17,007,05105,00000,00000,Belvidere township
061,17,007,07302,00000,00000,Bonus township
061,17,007,07328,00000,00000,Boone township
061,17,007,10435,00000,00000,Caledonia township
061,17,007,26441,00000,00000,Flora township
061,17,007,42951,00000,00000,LeRoy township
061,17,007,46318,00000,00000,Manchester township
061,17,007,61158,00000,00000,Poplar Grove township
061,17,007,71578,00000,00000,Spring township
061,17,009,09291,00000,00000,Buckhorn township
061,17,009,16262,00000,00000,Cooperstown township
061,17,009,23308,00000,00000,Elkhorn township
061,17,009,42561,00000,00000,Lee township
061,17,009,49685,00000,00000,Missouri township
061,17,009,51167,00000,00000,Mount Sterling township
061,17,009,58330,00000,00000,Pea Ridge township
061,17,009,64187,00000,00000,Ripley township
061,17,009,77733,00000,00000,Versailles township
061,17,011,02076,00000,00000,Arispie township
061,17,011,05430,00000,00000,Berlin township
061,17,011,09668,00000,00000,Bureau township
061,17,011,14598,00000,00000,Clarion township
061,17,011,16028,00000,00000,Concord township
061,17,011,20539,00000,00000,Dover township
061,17,011,24790,00000,00000,Fairfield township
061,17,011,30146,00000,00000,Gold township
061,17,011,31602,00000,00000,Greenville township
061,17,011,32265,00000,00000,Hall township
061,17,011,37413,00000,00000,Indiantown township
061,17,011,41807,00000,00000,La Moille township
061,17,011,42665,00000,00000,Leepertown township
061,17,011,45928,00000,00000,Macon township
061,17,011,46435,00000,00000,Manlius township
061,17,011,49438,00000,00000,Milo township
061,17,011,49529,00000,00000,Mineral township
061,17,011,52012,00000,00000,Neponset township
061,17,011,55392,00000,00000,Ohio township
061,17,011,61912,00000,00000,Princeton township
061,17,011,68562,00000,00000,Selby township
061,17,011,78539,00000,00000,Walnut township
061,17,011,80268,00000,00000,Westfield township
061,17,011,81009,00000,00000,Wheatland township
061,17,011,83635,00000,00000,Wyanet township
061,17,015,12996,00000,00000,Cherry Grove-Shannon township
061,17,015,23321,00000,00000,Elkhorn Grove township
061,17,015,24881,00000,00000,Fairhaven township
061,17,015,27832,00000,00000,Freedom township
061,17,015,50894,00000,00000,Mount Carroll township
061,17,015,64892,00000,00000,Rock Creek-Lima township
061,17,015,67210,00000,00000,Salem township
061,17,015,67834,00000,00000,Savanna township
061,17,015,79020,00000,00000,Washington township
061,17,015,83076,00000,00000,Woodland township
061,17,015,83700,00000,00000,Wysox township
061,17,015,83908,00000,00000,York township
061,17,017,01959,00000,00000,Arenzville township
061,17,017,02518,00000,00000,Ashland township
061,17,017,04364,00000,00000,Beardstown township
061,17,017,06938,00000,00000,Bluff Springs township
061,17,017,12463,00000,00000,Chandlerville township
061,17,017,32148,00000,00000,Hagener township
061,17,017,52662,00000,00000,Newmansville township
061,17,017,57550,00000,00000,Panther Creek township
061,17,017,59481,00000,00000,Philadelphia township
061,17,017,67600,00000,00000,Sangamon Valley township
061,17,017,78214,00000,00000,Virginia township
061,17,019,03246,00000,00000,Ayers township
061,17,019,08914,00000,00000,Brown township
061,17,019,12398,00000,00000,Champaign township
061,17,019,12411,00000,00000,Champaign City township
061,17,019,15482,00000,00000,Colfax township
061,17,019,15976,00000,00000,Compromise township
061,17,019,16080,00000,00000,Condit township
061,17,019,17588,00000,00000,Crittenden township
061,17,019,18121,00000,00000,Cunningham township
061,17,019,21566,00000,00000,East Bend township
061,17,019,33422,00000,00000,Harwood township
061,17,019,34189,00000,00000,Hensley township
061,17,019,39688,00000,00000,Kerr township
061,17,019,45187,00000,00000,Ludlow township
061,17,019,46149,00000,00000,Mahomet township
061,17,019,52376,00000,00000,Newcomb township
061,17,019,55288,00000,00000,Ogden township
061,17,019,59286,00000,00000,Pesotum township
061,17,019,59546,00000,00000,Philo township
061,17,019,62796,00000,00000,Rantoul township
061,17,019,62952,00000,00000,Raymond township
061,17,019,66547,00000,00000,Sadorus township
061,17,019,66963,00000,00000,St. Joseph township
061,17,019,68289,00000,00000,Scott township
061,17,019,69888,00000,00000,Sidney township
061,17,019,70382,00000,00000,Somer township
061,17,019,70863,00000,00000,South Homer township
061,17,019,72273,00000,00000,Stanton township
061,17,019,75627,00000,00000,Tolono township
061,17,019,77018,00000,00000,Urbana township
061,17,021,02622,00000,00000,Assumption township
061,17,021,04325,00000,00000,Bear Creek township
061,17,021,09239,00000,00000,Buckhart township
061,17,021,31641,00000,00000,Greenwood township
061,17,021,38492,00000,00000,Johnson township
061,17,021,39948,00000,00000,King township
061,17,021,44251,00000,00000,Locust township
061,17,021,47631,00000,00000,May township
061,17,021,50686,00000,00000,Mosquito township
061,17,021,50842,00000,00000,Mount Auburn township
061,17,021,57485,00000,00000,Pana township
061,17,021,61730,00000,00000,Prairieton township
061,17,021,63797,00000,00000,Ricks township
061,17,021,65598,00000,00000,Rosamond township
061,17,021,70798,00000,00000,South Fork township
061,17,021,72962,00000,00000,Stonington township
061,17,021,74587,00000,00000,Taylorville township
061,17,023,01465,00000,00000,Anderson township
061,17,023,02908,00000,00000,Auburn township
061,17,023,11631,00000,00000,Casey township
061,17,023,18680,00000,00000,Darwin township
061,17,023,20279,00000,00000,Dolson township
061,17,023,20461,00000,00000,Douglas township
061,17,023,38505,00000,00000,Johnson township
061,17,023,47176,00000,00000,Marshall township
061,17,023,47267,00000,00000,Martinsville township
061,17,023,48229,00000,00000,Melrose township
061,17,023,56302,00000,00000,Orange township
061,17,023,57667,00000,00000,Parker township
061,17,023,78279,00000,00000,Wabash township
061,17,023,80294,00000,00000,Westfield township
061,17,023,83934,00000,00000,York township
061,17,025,05807,00000,00000,Bible Grove township
061,17,025,06392,00000,00000,Blair township
061,17,025,14728,00000,00000,Clay City township
061,17,025,33266,00000,00000,Harter township
061,17,025,36087,00000,00000,Hoosier township
061,17,025,42158,00000,00000,Larkinsburg township
061,17,025,44940,00000,00000,Louisville township
061,17,025,56835,00000,00000,Oskaloosa township
061,17,025,60261,00000,00000,Pixley township
061,17,025,70486,00000,00000,Songer township
061,17,025,72247,00000,00000,Stanford township
061,17,025,83752,00000,00000,Xenia township
061,17,027,07926,00000,00000,Breese township
061,17,027,08732,00000,00000,Brookside township
061,17,027,11241,00000,00000,Carlyle township
061,17,027,14884,00000,00000,Clement township
061,17,027,21748,00000,00000,East Fork township
061,17,027,29054,00000,00000,Germantown township
061,17,027,37673,00000,00000,Irishtown township
061,17,027,40871,00000,00000,Lake township
061,17,027,44667,00000,00000,Looking Glass township
061,17,027,48476,00000,00000,Meridian township
061,17,027,67171,00000,00000,St. Rose township
061,17,027,67652,00000,00000,Santa Fe township
061,17,027,73365,00000,00000,Sugar Creek township
061,17,027,78344,00000,00000,Wade township
061,17,027,80996,00000,00000,Wheatfield township
061,17,029,02570,00000,00000,Ashmore township
061,17,029,12580,00000,00000,Charleston township
061,17,029,22138,00000,00000,East Oakland township
061,17,029,36555,00000,00000,Humboldt township
061,17,029,36880,00000,00000,Hutton township
061,17,029,40637,00000,00000,Lafayette township
061,17,029,47566,00000,00000,Mattoon township
061,17,029,50400,00000,00000,Morgan township
061,17,029,54014,00000,00000,North Okaw township
061,17,029,57615,00000,00000,Paradise township
061,17,029,60469,00000,00000,Pleasant Grove township
061,17,029,68718,00000,00000,Seven Hickory township
061,17,031,03831,00000,00000,Barrington township
061,17,031,05586,00000,00000,Berwyn township
061,17,031,06561,00000,00000,Bloom township
061,17,031,07939,00000,00000,Bremen township
061,17,031,10474,00000,00000,Calumet township
061,17,031,14000,00000,00000,Chicago city
061,17,031,14364,00000,00000,Cicero township
061,17,031,23243,00000,00000,Elk Grove township
061,17,031,24582,00000,00000,Evanston city
061,17,031,32694,00000,00000,Hanover township
061,17,031,42808,00000,00000,Lemont township
061,17,031,43120,00000,00000,Leyden township
061,17,031,45447,00000,00000,Lyons township
061,17,031,46162,00000,00000,Maine township
061,17,031,52909,00000,00000,New Trier township
061,17,031,53013,00000,00000,Niles township
061,17,031,53676,00000,00000,Northfield township
061,17,031,54430,00000,00000,Norwood Park township
061,17,031,54898,00000,00000,Oak Park township
061,17,031,56614,00000,00000,Orland township
061,17,031,57238,00000,00000,Palatine township
061,17,031,57355,00000,00000,Palos township
061,17,031,62133,00000,00000,Proviso township
061,17,031,63498,00000,00000,Rich township
061,17,031,64317,00000,00000,River Forest township
061,17,031,64434,00000,00000,Riverside township
061,17,031,68016,00000,00000,Schaumburg township
061,17,031,72689,00000,00000,Stickney township
061,17,031,75198,00000,00000,Thornton township
061,17,031,81100,00000,00000,Wheeling township
061,17,031,83531,00000,00000,Worth township
061,17,033,35970,00000,00000,Honey Creek township
061,17,033,36854,00000,00000,Hutsonville township
061,17,033,41833,00000,00000,Lamotte township
061,17,033,43315,00000,00000,Licking township
061,17,033,47202,00000,00000,Martin township
061,17,033,50205,00000,00000,Montgomery township
061,17,033,55119,00000,00000,Oblong township
061,17,033,61470,00000,00000,Prairie township
061,17,033,64720,00000,00000,Robinson township
061,17,033,71344,00000,00000,Southwest township
061,17,035,16587,00000,00000,Cottonwood township
061,17,035,17640,00000,00000,Crooked Creek township
061,17,035,31537,00000,00000,Greenup township
061,17,035,51993,00000,00000,Neoga township
061,17,035,72143,00000,00000,Spring Point township
061,17,035,73729,00000,00000,Sumpter township
061,17,035,76641,00000,00000,Union township
061,17,035,82959,00000,00000,Woodbury township
061,17,037,00386,00000,00000,Afton township
061,17,037,14988,00000,00000,Clinton township
061,17,037,16483,00000,00000,Cortland township
061,17,037,19174,00000,00000,DeKalb township
061,17,037,27650,00000,00000,Franklin township
061,17,037,28911,00000,00000,Genoa township
061,17,037,40078,00000,00000,Kingston township
061,17,037,46292,00000,00000,Malta township
061,17,037,47696,00000,00000,Mayfield township
061,17,037,48983,00000,00000,Milan township
061,17,037,58200,00000,00000,Paw Paw township
061,17,037,59676,00000,00000,Pierce township
061,17,037,67561,00000,00000,Sandwich township
061,17,037,68835,00000,00000,Shabbona township
061,17,037,70473,00000,00000,Somonauk township
061,17,037,70837,00000,00000,South Grove township
061,17,037,72182,00000,00000,Squaw Grove township
061,17,037,74236,00000,00000,Sycamore township
061,17,037,77798,00000,00000,Victor township
061,17,039,03714,00000,00000,Barnett township
061,17,039,15014,00000,00000,Clintonia township
061,17,039,17302,00000,00000,Creek township
061,17,039,19785,00000,00000,De Witt township
061,17,039,33058,00000,00000,Harp township
061,17,039,53117,00000,00000,Nixon township
061,17,039,66469,00000,00000,Rutledge township
061,17,039,67639,00000,00000,Santa Anna township
061,17,039,74769,00000,00000,Texas township
061,17,039,76342,00000,00000,Tunbridge township
061,17,039,78786,00000,00000,Wapella township
061,17,039,79462,00000,00000,Waynesville township
061,17,039,82140,00000,00000,Wilson township
061,17,041,01894,00000,00000,Arcola township
061,17,041,07458,00000,00000,Bourbon township
061,17,041,07497,00000,00000,Bowdre township
061,17,041,10604,00000,00000,Camargo township
061,17,041,28755,00000,00000,Garrett township
061,17,041,51427,00000,00000,Murdock township
061,17,041,52636,00000,00000,Newman township
061,17,041,67730,00000,00000,Sargent township
061,17,041,76420,00000,00000,Tuscola township
061,17,043,00250,00000,00000,Addison township
061,17,043,06600,00000,00000,Bloomingdale township
061,17,043,14000,00000,00000,Chicago city
061,17,043,20604,00000,00000,Downers Grove township
061,17,043,43952,00000,00000,Lisle township
061,17,043,49451,00000,00000,Milton township
061,17,043,51635,00000,00000,Naperville township
061,17,043,79410,00000,00000,Wayne township
061,17,043,82413,00000,00000,Winfield township
061,17,043,83947,00000,00000,York township
061,17,045,08901,00000,00000,Brouilletts Creek township
061,17,045,09213,00000,00000,Buck township
061,17,045,22502,00000,00000,Edgar township
061,17,045,22912,00000,00000,Elbridge township
061,17,045,23958,00000,00000,Embarrass township
061,17,045,30822,00000,00000,Grandview township
061,17,045,36685,00000,00000,Hunter township
061,17,045,38999,00000,00000,Kansas township
061,17,045,57641,00000,00000,Paris township
061,17,045,61483,00000,00000,Prairie township
061,17,045,65923,00000,00000,Ross township
061,17,045,69498,00000,00000,Shiloh township
061,17,045,73092,00000,00000,Stratton township
061,17,045,74288,00000,00000,Symmes township
061,17,045,84064,00000,00000,Young America township
061,17,049,03558,00000,00000,Banner township
061,17,049,06145,00000,00000,Bishop township
061,17,049,20474,00000,00000,Douglas township
061,17,049,38063,00000,00000,Jackson township
061,17,049,43159,00000,00000,Liberty township
061,17,049,45161,00000,00000,Lucas township
061,17,049,47462,00000,00000,Mason township
061,17,049,49763,00000,00000,Moccasin township
061,17,049,50725,00000,00000,Mound township
061,17,049,66807,00000,00000,St. Francis township
061,17,049,73651,00000,00000,Summit township
061,17,049,74756,00000,00000,Teutopolis township
061,17,049,76654,00000,00000,Union township
061,17,049,79254,00000,00000,Watson township
061,17,049,79891,00000,00000,West township
061,17,051,03155,00000,00000,Avena township
061,17,051,04377,00000,00000,Bear Grove township
061,17,051,07562,00000,00000,Bowling Green township
061,17,051,11501,00000,00000,Carson township
061,17,051,36802,00000,00000,Hurricane township
061,17,051,39116,00000,00000,Kaskaskia township
061,17,051,40533,00000,00000,La Clede township
061,17,051,44459,00000,00000,Lone Grove township
061,17,051,44901,00000,00000,Loudon township
061,17,051,56913,00000,00000,Otego township
061,17,051,61106,00000,00000,Pope township
061,17,051,62640,00000,00000,Ramsey township
061,17,051,68549,00000,00000,Sefton township
061,17,051,68601,00000,00000,Seminary township
061,17,051,68926,00000,00000,Shafter township
061,17,051,69017,00000,00000,Sharon township
061,17,051,70876,00000,00000,South Hurricane township
061,17,051,77330,00000,00000,Vandalia township
061,17,051,81022,00000,00000,Wheatland township
061,17,051,81568,00000,00000,Wilberton township
061,17,053,07978,00000,00000,Brenton township
061,17,053,10214,00000,00000,Button township
061,17,053,20110,00000,00000,Dix township
061,17,053,20799,00000,00000,Drummer township
061,17,053,45252,00000,00000,Lyman township
061,17,053,49919,00000,00000,Mona township
061,17,053,58122,00000,00000,Patton township
061,17,053,58317,00000,00000,Peach Orchard township
061,17,053,58512,00000,00000,Pella township
061,17,053,65273,00000,00000,Rogers township
061,17,053,73521,00000,00000,Sullivant township
061,17,053,78474,00000,00000,Wall township
061,17,055,03818,00000,00000,Barren township
061,17,055,05313,00000,00000,Benton township
061,17,055,08940,00000,00000,Browning township
061,17,055,11813,00000,00000,Cave township
061,17,055,19421,00000,00000,Denning township
061,17,055,21735,00000,00000,Eastern township
061,17,055,24686,00000,00000,Ewing township
061,17,055,27611,00000,00000,Frankfort township
061,17,055,30406,00000,00000,Goode township
061,17,055,53637,00000,00000,Northern township
061,17,055,70070,00000,00000,Six Mile township
061,17,055,76576,00000,00000,Tyrone township
061,17,057,02648,00000,00000,Astoria township
061,17,057,03584,00000,00000,Banner township
061,17,057,05469,00000,00000,Bernadotte township
061,17,057,09265,00000,00000,Buckheart township
061,17,057,11020,00000,00000,Canton township
061,17,057,11696,00000,00000,Cass township
061,17,057,18979,00000,00000,Deerfield township
061,17,057,23542,00000,00000,Ellisville township
061,17,057,25076,00000,00000,Fairview township
061,17,057,25427,00000,00000,Farmers township
061,17,057,25544,00000,00000,Farmington township
061,17,057,33110,00000,00000,Harris township
061,17,057,37842,00000,00000,Isabel township
061,17,057,38713,00000,00000,Joshua township
061,17,057,39714,00000,00000,Kerton township
061,17,057,42574,00000,00000,Lee township
061,17,057,43068,00000,00000,Lewistown township
061,17,057,44134,00000,00000,Liverpool township
061,17,057,56588,00000,00000,Orion township
061,17,057,60430,00000,00000,Pleasant township
061,17,057,62276,00000,00000,Putman township
061,17,057,76667,00000,00000,Union township
061,17,057,77655,00000,00000,Vermont township
061,17,057,79137,00000,00000,Waterford township
061,17,057,83089,00000,00000,Woodland township
061,17,057,84077,00000,00000,Young Hickory township
061,17,059,02427,00000,00000,Asbury township
061,17,059,07536,00000,00000,Bowlesville township
061,17,059,21449,00000,00000,Eagle Creek township
061,17,059,24361,00000,00000,Equality township
061,17,059,30302,00000,00000,Gold Hill township
061,17,059,52519,00000,00000,New Haven township
061,17,059,53702,00000,00000,North Fork township
061,17,059,56016,00000,00000,Omaha township
061,17,059,64031,00000,00000,Ridgway township
061,17,059,69069,00000,00000,Shawnee township
061,17,061,02700,00000,00000,Athensville township
061,17,061,06860,00000,00000,Bluffdale township
061,17,061,11475,00000,00000,Carrollton township
061,17,061,38882,00000,00000,Kane township
061,17,061,43809,00000,00000,Linder township
061,17,061,58096,00000,00000,Patterson township
061,17,061,64824,00000,00000,Rockbridge township
061,17,061,65494,00000,00000,Roodhouse township
061,17,061,66235,00000,00000,Rubicon township
061,17,061,78461,00000,00000,Walkerville township
061,17,061,81269,00000,00000,White Hall township
061,17,061,83401,00000,00000,Woodville township
061,17,061,83583,00000,00000,Wrights township
061,17,063,03090,00000,00000,Aux Sable township
061,17,063,07653,00000,00000,Braceville township
061,17,063,24400,00000,00000,Erienna township
061,17,063,25778,00000,00000,Felix township
061,17,063,28677,00000,00000,Garfield township
061,17,063,30432,00000,00000,Goodfarm township
061,17,063,30549,00000,00000,Goose Lake township
061,17,063,31381,00000,00000,Greenfield township
061,17,063,34657,00000,00000,Highland township
061,17,063,46175,00000,00000,Maine township
061,17,063,47800,00000,00000,Mazon township
061,17,063,50504,00000,00000,Morris township
061,17,063,52038,00000,00000,Nettle Creek township
061,17,063,53286,00000,00000,Norman township
061,17,063,67678,00000,00000,Saratoga township
061,17,063,77850,00000,00000,Vienna township
061,17,063,79345,00000,00000,Wauponsee township
061,17,065,04481,00000,00000,Beaver Creek township
061,17,065,17627,00000,00000,Crook township
061,17,065,17809,00000,00000,Crouch township
061,17,065,18316,00000,00000,Dahlgren township
061,17,065,26324,00000,00000,Flannigan township
061,17,065,40299,00000,00000,Knight Prairie township
061,17,065,45837,00000,00000,McLeansboro township
061,17,065,47657,00000,00000,Mayberry township
061,17,065,70655,00000,00000,South Crouch township
061,17,065,70785,00000,00000,South Flannigan township
061,17,065,71305,00000,00000,South Twigg township
061,17,065,76472,00000,00000,Twigg township
061,17,067,01621,00000,00000,Appanoose township
061,17,067,02999,00000,00000,Augusta township
061,17,067,04338,00000,00000,Bear Creek township
061,17,067,11540,00000,00000,Carthage township
061,17,067,14104,00000,00000,Chili township
061,17,067,18433,00000,00000,Dallas City township
061,17,067,21306,00000,00000,Durham township
061,17,067,27325,00000,00000,Fountain Green township
061,17,067,32629,00000,00000,Hancock township
061,17,067,32993,00000,00000,Harmony township
061,17,067,40845,00000,00000,La Harpe township
061,17,067,50140,00000,00000,Montebello township
061,17,067,51804,00000,00000,Nauvoo township
061,17,067,59845,00000,00000,Pilot Grove township
061,17,067,61093,00000,00000,Pontoosuc township
061,17,067,61496,00000,00000,Prairie township
061,17,067,64876,00000,00000,Rock Creek township
061,17,067,65234,00000,00000,Rocky Run township
061,17,067,66612,00000,00000,St. Albans township
061,17,067,67054,00000,00000,St. Mary township
061,17,067,70499,00000,00000,Sonora township
061,17,067,78422,00000,00000,Walker township
061,17,067,78955,00000,00000,Warsaw township
061,17,067,81607,00000,00000,Wilcox township
061,17,067,83713,00000,00000,Wythe township
061,17,071,03415,00000,00000,Bald Bluff township
061,17,071,05911,00000,00000,Biggsville township
061,17,071,11280,00000,00000,Carman township
061,17,071,29444,00000,00000,Gladstone township
061,17,071,44394,00000,00000,Lomax township
061,17,071,48086,00000,00000,Media township
061,17,071,56250,00000,00000,Oquawka township
061,17,071,62861,00000,00000,Raritan township
061,17,071,66222,00000,00000,Rozetta township
061,17,071,73274,00000,00000,Stronghurst township
061,17,071,74730,00000,00000,Terre Haute township
061,17,073,00503,00000,00000,Alba township
061,17,073,01504,00000,00000,Andover township
061,17,073,01582,00000,00000,Annawan township
061,17,073,02739,00000,00000,Atkinson township
061,17,073,09824,00000,00000,Burns township
061,17,073,10656,00000,00000,Cambridge township
061,17,073,15040,00000,00000,Clover township
061,17,073,15677,00000,00000,Colona township
061,17,073,16444,00000,00000,Cornwall township
061,17,073,22476,00000,00000,Edford township
061,17,073,28443,00000,00000,Galva township
061,17,073,28859,00000,00000,Geneseo township
061,17,073,32642,00000,00000,Hanna township
061,17,073,39740,00000,00000,Kewanee township
061,17,073,44732,00000,00000,Loraine township
061,17,073,45304,00000,00000,Lynn township
061,17,073,51388,00000,00000,Munson township
061,17,073,56809,00000,00000,Osco township
061,17,073,57108,00000,00000,Oxford township
061,17,073,59462,00000,00000,Phenix township
061,17,073,79722,00000,00000,Weller township
061,17,073,80190,00000,00000,Western township
061,17,073,80983,00000,00000,Wethersfield township
061,17,073,84012,00000,00000,Yorktown township
061,17,075,02401,00000,00000,Artesia township
061,17,075,02453,00000,00000,Ash Grove township
061,17,075,02492,00000,00000,Ashkum township
061,17,075,04455,00000,00000,Beaver township
061,17,075,04520,00000,00000,Beaverville township
061,17,075,05014,00000,00000,Belmont township
061,17,075,12814,00000,00000,Chebanse township
061,17,075,16041,00000,00000,Concord township
061,17,075,17367,00000,00000,Crescent township
061,17,075,18511,00000,00000,Danforth township
061,17,075,20487,00000,00000,Douglas township
061,17,075,27286,00000,00000,Fountain Creek township
061,17,075,37725,00000,00000,Iroquois township
061,17,075,44277,00000,00000,Loda township
061,17,075,44979,00000,00000,Lovejoy township
061,17,075,47293,00000,00000,Martinton township
061,17,075,48814,00000,00000,Middleport township
061,17,075,49061,00000,00000,Milford township
061,17,075,49074,00000,00000,Milks Grove township
061,17,075,56094,00000,00000,Onarga township
061,17,075,57589,00000,00000,Papineau township
061,17,075,59767,00000,00000,Pigeon Grove township
061,17,075,61665,00000,00000,Prairie Green township
061,17,075,63901,00000,00000,Ridgeland township
061,17,075,69225,00000,00000,Sheldon township
061,17,075,72773,00000,00000,Stockland township
061,17,077,07731,00000,00000,Bradley township
061,17,077,11170,00000,00000,Carbondale township
061,17,077,19148,00000,00000,Degognia township
061,17,077,19629,00000,00000,De Soto township
061,17,077,23217,00000,00000,Elk township
061,17,077,27260,00000,00000,Fountain Bluff township
061,17,077,30783,00000,00000,Grand Tower township
061,17,077,40104,00000,00000,Kinkaid township
061,17,077,42990,00000,00000,Levan township
061,17,077,46227,00000,00000,Makanda township
061,17,077,51466,00000,00000,Murphysboro township
061,17,077,56276,00000,00000,Ora township
061,17,077,60963,00000,00000,Pomona township
